"   "^*"L_IJOURID"^*"L_BATCHID"^*"D_PREOCCURDATE"^*"D_OCCURDATE"^*"C_PROJECTCODE"^*"C_SUBPROJECTCODE"^*"C_INVESTCODE"^*"C_CONTRACTID"^*"C_ASSETID"^*"C_FUNDACID"^*"C_RIVALID"^*"C_ACCOID"^*"C_CYKIND"^*"C_BUSIFLAG"^*"C_INVESTTYPE"^*"C_INVESTWAY"^*"L_FUNDDIR"^*"L_STOCKDIR"^*"C_REPAYWAY"^*"C_EXTFLAG"^*"F_PREOCCUR_BALANCE"^*"F_PRINCIPAL"^*"D_BEGINDATE"^*"D_ENDDATE"^*"F_PROFIT"^*"F_DEDUCTION"^*"F_OCCUR_BALANCE"^*"C_PAYWAY"^*"C_ISINVALID"^*"C_REMARK"^*"C_CHECKFLAG"^*"C_CREATEWAY"^*"D_CREATETIME"^*"C_CREATEUSER"^*"D_UPDATETIME"^*"C_UPDATEUSER"^*"L_STCOKAMOUNT"^*"F_INVESTRATO"^*"INSTANCEID"^*"C_DELAYDAYS"^*"C_PAYMENACCOUNT"^*"C_DEPOSITTYPE"^*"C_DEPOSITTRANSFERTYPE"^*"PROCESS_INSTANCEID"^*"L_STCOKAMOUNT"^*"C_POSFLAG"^*"D_REALINVESTDATE"^*"F_EQUITYRATIO"
"37"^*"10"^*""^*""^*""^*"TZ2018080143"^*""^*""^*"20180830103909"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"100000000.00000000"^*""^*""^*""^*""^*""^*"100000000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/30 18:05:07"^*"001137297"^*"2018/8/30 18:07:29"^*"001137297"^*"1.000000"^*""^*"stockdeliv_gq.1321100"^*""^*""^*""^*""^*"stockdeliv_gq.1321100"^*"1.000000"^*"0"^*""^*"0.980000"
"38"^*"11"^*""^*""^*""^*"TZ2018080143"^*""^*""^*"20180830103904"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"180000000.00000000"^*""^*""^*""^*""^*""^*"180000000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/30 18:05:52"^*"001137297"^*"2018/8/30 18:07:38"^*"001137297"^*"1.000000"^*""^*"stockdeliv_gq.1321141"^*""^*""^*""^*""^*"stockdeliv_gq.1321141"^*"1.000000"^*"0"^*""^*"1.270000"
"39"^*"18"^*""^*"2017/12/21"^*"2017/12/21"^*"TZ2018080141"^*""^*""^*"20180831103919"^*""^*"1"^*"GYTZ180828100107"^*"d2538fd86585b69e01658ea84f51017a"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"9725714.29000000"^*""^*""^*""^*""^*""^*"9725714.29000000"^*""^*"0"^*""^*"4"^*""^*"2018/8/31 14:36:35"^*"000859600"^*""^*""^*""^*""^*"substruct20180831143635"^*""^*""^*""^*""^*"substruct20180831143635"^*""^*"0"^*""^*""
"40"^*"28"^*""^*"2018/7/4"^*"2018/7/4"^*"TZ2018080153"^*""^*""^*"20180831103924"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"1000000000.00000000"^*""^*""^*""^*""^*""^*"1000000000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/31 15:34:18"^*"888801399"^*"2018/8/31 15:34:18"^*"888801399"^*"0.000000"^*""^*"stockdeliv_gq.1321869"^*""^*""^*""^*""^*"stockdeliv_gq.1321869"^*"0.000000"^*"0"^*"2017/12/14"^*"33.110000"
"41"^*"29"^*""^*"2018/4/27"^*"2018/4/27"^*"TZ2018080159"^*""^*""^*"20180831103926"^*""^*"7"^*"GYTZ180830100136"^*"d2538fd86585b69e01658a002455006a"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"6000000000.00000000"^*""^*""^*""^*""^*""^*"6000000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/8/31 16:32:15"^*"888801399"^*""^*""^*""^*""^*"substruct20180831152428"^*""^*""^*""^*""^*"substruct20180831152428"^*""^*"0"^*""^*""
"42"^*"31"^*""^*"2017/6/5"^*"2017/6/5"^*"TZ2018080158"^*""^*""^*"20180831103927"^*""^*"11"^*"GYTZ180824100083"^*"d2538fd86585b69e01658f15005001fa"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"4000000000.00000000"^*""^*""^*""^*""^*""^*"4000000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/8/31 16:50:31"^*"001135898"^*""^*""^*""^*""^*"substruct20180831165031"^*""^*""^*""^*""^*"substruct20180831165031"^*""^*"0"^*""^*""
"43"^*"32"^*""^*"2018/3/31"^*"2018/3/31"^*"TZ2018080156"^*""^*""^*"20180831103920"^*""^*"10"^*"GYTZ180830100132"^*"d2538fd86585b69e01658f13570601f9"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"3000000000.00000000"^*""^*""^*""^*""^*""^*"3000000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/8/31 16:52:56"^*"001135898"^*""^*""^*""^*""^*"substruct20180831165256"^*""^*""^*""^*""^*"substruct20180831165256"^*""^*"0"^*""^*""
"44"^*"33"^*""^*"2017/12/29"^*"2017/12/29"^*"TZ2018080155"^*""^*""^*"20180831103921"^*""^*"8"^*"GYTZ180824100080"^*"d2538fd86585b69e01658f10255e01f7"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"2500000000.00000000"^*""^*""^*""^*""^*""^*"2500000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/8/31 16:55:40"^*"001135898"^*""^*""^*""^*""^*"substruct20180831165540"^*""^*""^*""^*""^*"substruct20180831165540"^*""^*"0"^*""^*""
"45"^*"34"^*""^*"2017/12/29"^*"2017/12/29"^*"TZ2018080155"^*""^*""^*"20180831103923"^*""^*"8"^*"GYTZ180824100080"^*"d2538fd86585b69e01658f10255e01f7"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"1500000000.00000000"^*""^*""^*""^*""^*""^*"1500000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/8/31 16:57:51"^*"001135898"^*""^*""^*""^*""^*"substruct20180831165751"^*""^*""^*""^*""^*"substruct20180831165751"^*""^*"0"^*""^*""
"46"^*"35"^*""^*"2018/1/25"^*"2018/1/25"^*"TZ2018080154"^*""^*""^*"20180831103925"^*""^*"9"^*"GYTZ180824100087"^*"d2538fd86585b69e01658f11a82c01f8"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"4000000000.00000000"^*""^*""^*""^*""^*""^*"4000000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/8/31 16:59:41"^*"001135898"^*""^*""^*""^*""^*"substruct20180831165941"^*""^*""^*""^*""^*"substruct20180831165941"^*""^*"0"^*""^*""
"47"^*"36"^*""^*""^*""^*"TZ2018080158"^*""^*""^*"20180831103927"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"4000000000.00000000"^*""^*""^*""^*""^*""^*"4000000000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/31 17:07:02"^*"001135898"^*"2018/8/31 17:20:34"^*"001135898"^*"3809520000.000000"^*""^*"stockdeliv_gq.1322065"^*""^*""^*""^*""^*"stockdeliv_gq.1322065"^*"3809520000.000000"^*"0"^*"2017/6/5"^*"48.760000"
"48"^*"37"^*""^*"2018/3/21"^*"2018/3/21"^*"TZ2018080154"^*""^*""^*"20180831103925"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"4000000000.00000000"^*""^*""^*""^*""^*""^*"4000000000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/31 17:12:01"^*"001135898"^*"2018/8/31 17:20:26"^*"001135898"^*"978406500.000000"^*""^*"stockdeliv_gq.1322106"^*""^*""^*""^*""^*"stockdeliv_gq.1322106"^*"978406500.000000"^*"0"^*"2018/1/25"^*"22.870000"
"49"^*"38"^*""^*"2018/6/7"^*"2018/6/7"^*"TZ2018080156"^*""^*""^*"20180831103920"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"3000000000.00000000"^*""^*""^*""^*""^*""^*"3000000000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/31 17:14:24"^*"001135898"^*"2018/8/31 17:20:18"^*"001135898"^*"922858800.000000"^*""^*"stockdeliv_gq.1322147"^*""^*""^*""^*""^*"stockdeliv_gq.1322147"^*"922858800.000000"^*"0"^*"2018/3/31"^*"14.670000"
"50"^*"39"^*""^*"2018/5/31"^*"2018/5/31"^*"TZ2018080155"^*""^*""^*"20180831103923"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"1500000000.00000000"^*""^*""^*""^*""^*""^*"1500000000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/31 17:17:10"^*"001135898"^*"2018/8/31 17:20:10"^*"001135898"^*"372052600.000000"^*""^*"stockdeliv_gq.1322188"^*""^*""^*""^*""^*"stockdeliv_gq.1322188"^*"372052600.000000"^*"0"^*"2017/12/29"^*"23.860000"
"51"^*"40"^*""^*"2018/5/31"^*"2018/5/31"^*"TZ2018080155"^*""^*""^*"20180831103921"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"2500000000.00000000"^*""^*""^*""^*""^*""^*"2500000000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/31 17:19:10"^*"001135898"^*"2018/8/31 17:19:57"^*"001135898"^*"816219200.000000"^*""^*"stockdeliv_gq.1322229"^*""^*""^*""^*""^*"stockdeliv_gq.1322229"^*"816219200.000000"^*"0"^*"2017/12/29"^*"29.100000"
"52"^*"44"^*""^*""^*""^*"TZ2018080145"^*""^*""^*"20180831103928"^*""^*""^*""^*""^*""^*"22183"^*""^*"4"^*"0"^*"0"^*""^*""^*"908700000.00000000"^*""^*""^*""^*""^*""^*"908700000.00000000"^*""^*"0"^*""^*"4"^*"1"^*"2018/8/31 18:04:40"^*"000892688"^*"2018/8/31 18:07:25"^*"000892688"^*"130000000.000000"^*""^*"stockdeliv_gq.1322605"^*""^*""^*""^*""^*"stockdeliv_gq.1322605"^*"130000000.000000"^*"0"^*"2017/12/28"^*"13.540000"
"53"^*"82"^*""^*"2018/11/9"^*"2018/11/9"^*"TZ2018080138"^*""^*""^*"20181101103981"^*""^*"1"^*"GYTZ180821100069"^*"d2538fd866d423a60166e7f3e65c00ef"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"1000000000.00000000"^*""^*""^*""^*""^*""^*"1000000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/11/9 18:54:56"^*"000892806"^*""^*""^*""^*""^*"busexpenses.1414487"^*""^*""^*""^*""^*"busexpenses.1414487"^*""^*"0"^*""^*""
"54"^*"187"^*""^*"2018/12/29"^*"2018/12/29"^*"2018123287"^*""^*""^*"20181228104062"^*""^*"1"^*"GYTZ181217100219"^*"d2538fd867f040f20167f29161e40008"^*"156"^*"20001"^*""^*""^*"-1"^*""^*""^*""^*"340000000.00000000"^*""^*""^*""^*""^*""^*"340000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/12/29 12:32:32"^*"001140783"^*""^*""^*""^*""^*"busexpenses.1452110"^*""^*""^*""^*""^*"busexpenses.1452110"^*""^*"0"^*""^*""
"55"^*"138"^*""^*"2018/12/21"^*"2018/12/21"^*"TZ2018080151"^*""^*""^*"20181220104025"^*""^*"1"^*"GYTZ180829100128"^*"d2538fd86788cb4c0167ce54609401e2"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"999000000.00000000"^*""^*""^*""^*""^*""^*"999000000.00000000"^*""^*"0"^*""^*"2"^*""^*"2018/12/21 13:51:44"^*"000809757"^*""^*""^*""^*""^*"newdrawinstruct20181221135144"^*""^*""^*""^*""^*"newdrawinstruct20181221135144"^*""^*"0"^*""^*""
"56"^*"164"^*""^*"2018/12/25"^*"2018/12/25"^*"TZ2018120199"^*""^*""^*"20181224104041"^*""^*"1"^*"GYTZ181212100214"^*"d2538fd86788cb4c0167e3445e960248"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"1000000000.00000000"^*""^*""^*""^*""^*""^*"1000000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/12/25 19:40:08"^*"000917217"^*""^*""^*""^*""^*"busexpenses.1449055"^*""^*""^*""^*""^*"busexpenses.1449055"^*""^*"0"^*""^*""
"57"^*"141"^*""^*"2018/12/21"^*"2018/12/21"^*"TZ2018080151"^*""^*""^*"20181220104025"^*""^*"1"^*"GYTZ180829100128"^*"d2538fd86788cb4c0167ce54609401e2"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"999000000.00000000"^*""^*""^*""^*""^*""^*"999000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/12/21 14:04:03"^*"000809757"^*""^*""^*""^*""^*"busexpenses.1447211"^*""^*""^*""^*""^*"busexpenses.1447211"^*""^*"0"^*""^*""
"58"^*"201"^*""^*"2019/1/17"^*"2019/1/17"^*"TZ2019010002"^*""^*""^*""^*""^*"1"^*"GYTZ190116100234"^*"d2538fd86856bbca01685a52b3050003"^*"156"^*"22152"^*""^*""^*"-1"^*""^*""^*""^*"157697421.00000000"^*""^*""^*""^*""^*""^*"157697421.00000000"^*""^*"0"^*""^*"2"^*""^*"2019/1/17 15:50:33"^*"000892842"^*""^*""^*""^*""^*"newdrawinstruct20190117155033"^*""^*""^*""^*""^*"newdrawinstruct20190117155033"^*""^*"0"^*""^*""
"59"^*"189"^*""^*"2018/12/29"^*"2018/12/29"^*"TZ2018120202"^*""^*""^*"20181228104063"^*""^*"1"^*"GYTZ180830100134"^*"d2538fd867f040f20167f2ee43e1002d"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"1000000000.00000000"^*""^*""^*""^*""^*""^*"1000000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/12/29 19:21:36"^*"000916468"^*""^*""^*""^*""^*"busexpenses.1452767"^*""^*""^*""^*""^*"busexpenses.1452767"^*""^*"0"^*""^*""
"60"^*"185"^*""^*"2018/12/28"^*"2018/12/28"^*"TZ2018090175"^*""^*""^*"20181228104061"^*""^*"1"^*"GYTZ180928100173"^*"d2538fd867f040f20167f2527ff40001"^*"156"^*"22151"^*""^*""^*"-1"^*""^*""^*""^*"500000000.00000000"^*""^*""^*""^*""^*""^*"500000000.00000000"^*""^*"0"^*""^*"4"^*""^*"2018/12/28 17:26:08"^*"000805289"^*""^*""^*""^*""^*"busexpenses.1451642"^*""^*""^*""^*""^*"busexpenses.1451642"^*""^*"0"^*""^*""
